946.9371639815347,937.4893465133488
1000,847.2577539398213
976.4395028080172,778.7344286135351
969.5689565621316,870.0662716816346
999.9611191939515,775.7860319109136
926.5537828762351,844.9711253857406
873.8585188949377,925.0457666929362
930.8422650408613,789.4009222368067
940.893916709046,806.495320034637
958.5840119883903,873.474765424827
993.8749095342176,882.4064801694096
974.0673259688743,812.4576814884738
912.9701959527998,851.3758654867562
1000,848.4600865319826
892.429155822431,794.4290099844034
985.6812769475093,858.0479315084966
910.9946446829039,832.5147643741587
963.4253666885479,873.3851309314753
971.2709771788303,852.2404301314582
986.0615168695621,773.2190020220568
933.1844629565845,817.7159400361202
894.8592396349709,839.1937313612127
948.9551971258344,846.8173109311131
966.7339513545311,870.7461736043299
1000,820.6068236579642
1000,870.968999581132
1000,851.6321701835391
944.8902974531725,877.2306188688941
968.6857149489166,837.7911951087902
914.7152371798077,792.1208494415498
961.4571836596483,895.7705590590426
1000,860.9289731282511
1000,877.1840807928329
898.9767466158199,859.1213412872795
993.6194605400242,811.7335451711298
903.0426026833613,800.4388063631393
990.4265285782014,982.3515975299434
1000,786.5563135223096
998.2701513615663,880.8282859407245
912.3021580497303,781.3603865402824
904.230435582618,983.5630433574883
945.6822381035475,908.3683675968344
900.5361323239455,918.8422374809729
945.6773644485068,848.900361395928
980.3196062592704,935.3037864954763
929.108141201318,861.5330418476678
945.9198076652284,808.4426793081306
976.6458678085622,816.7417853320876
929.3001411333214,813.5525627074173
953.5721565142492,844.0050978893553
1000,891.1494800427834
994.3134621769098,810.4802177431316
1000,818.7336999544077
1000,843.7193292364923
985.0785866889175,767.0482155430644
961.047193925707,866.3135541984195
927.3676198142601,923.7926523101177
920.8521755394539,825.5580426518826
979.0783779466456,854.7525439309817
986.9066073222816,858.9833917913235
944.0686248938136,829.8577441675934
1000,747.9840434185671
957.9287979120811,785.9290908473421
990.8034364137956,828.9773201516952
951.5861224424788,825.0234000783423
1000,785.5143907411175
898.059623774109,804.3584832699306
893.4243907959811,782.6818168690753
1000,749.0547522440354
1000,838.1415982527462
972.2573523688417,836.7657423670853
1000,777.9751388084943
928.3728642856389,798.9718021568614
968.0744730718499,819.8228709567543
991.3178282477309,747.7348529285208
928.814624398688,831.6307775516027
1000,862.8274319484022
994.5398444463543,910.2628731744995
969.0831401926235,925.8267452962857
1000,854.388240266164
1000,933.1031012447202
989.724121275342,857.2915789770306
984.1024412895002,870.1151136582268
991.1079369337886,813.1745526155852
1000,848.2816686706088
929.1140803013291,838.1207071201062
986.62488227551,843.4676244157764
998.7685072734683,810.4579682270181
937.1952539603092,861.8867810522462
1000,803.7228607991166
963.704864189253,818.9736777213453
983.0322056959528,905.5672697240419
858.7318290147344,815.7531510140425
954.7376986739234,802.937407091061
1000,840.6921020477487
1000,884.7235081815782
977.1736699658886,860.850785422908
1000,861.9953090609356
1000,916.2959815489068
932.9164312242907,811.9220064253171
808.2746229818739,758.0956009897438
794.8999028851365,761.1974637784677
811.8229462910447,728.421984940994
831.8683079303119,744.6501476852092
852.6375037427572,726.0816617692693
776.3873496126569,785.3402034875851
838.002810444179,748.3608772063545
797.3916383464029,721.5746357685739
776.492229395586,761.7326806282089
784.9478386812299,785.4686611948296
741.706416179944,749.9375997615125
747.1697867906183,779.9686305979558
859.1139467310411,768.0696624278443
811.9362633102314,717.643491939021
822.366851703443,670.794865818135
815.5365298983326,748.2558747005553
751.9648920248787,731.8921136107365
788.7722913031014,725.756391900287
773.6874926928888,744.4760807280785
786.5521815132191,793.3855234028129
753.6959989780295,789.3200803107574
838.4698665430709,760.2801216937605
766.222879749989,800.6131690742761
816.209048600001,724.9999653073114
783.4390562516157,727.9023638218005
836.6364974077458,713.1645214384628
797.3230156028155,737.6640901613712
806.8938064213539,750.8335863057114
858.462550495686,675.9260013853795
781.9324624109285,802.238761823518
808.6162596684402,726.6701875828187
818.6088165407872,792.9578435809406
809.2890114537369,703.4259591366965
803.7154131734648,670.9216226046622
846.7369971455051,704.2555600185325
780.7855300818609,723.8258504172541
828.6416646072307,720.9999791184523
806.1327298287516,774.9085091718637
855.4110678362858,770.6111042182857
788.9920117451024,745.7532043694067
716.5528487905788,756.0566987219343
765.478357579109,875.8095551021736
817.6033705380412,758.8661724938148
779.5199679722439,695.9929113594201
784.6756722299789,832.5147142931901
783.4284161657033,757.3838405709413
801.8253583102374,756.3094971490199
797.0075688534556,741.4596805251693
864.0650719075454,813.8632801260467
822.2981339990805,729.1026170185135
842.1813366620962,740.5121446089682
801.5311670514328,749.4364535880594
727.5740803113097,715.4350500140781
738.2774028573072,701.6355975807664
845.9336663613138,767.9399157889834
829.168995039265,678.6916447936056
781.1858811959097,699.3380073203103
823.9685837260648,816.3561046891821
729.5314895916277,793.6743431201759
789.4815946779744,756.7711167434101
838.3247305689566,706.6712744676366
740.6504969322035,792.3101236872877
739.4734573247371,765.0386225279249
742.9348327156596,695.9428431343492
824.7764136694742,717.2255066649153
773.9855235091334,718.361639742731
850.9033147550316,682.4449565399052
837.5609039290173,741.0377607611019
781.2508901040198,747.2825516576974
780.2253048271209,760.196245327001
821.7461827213399,762.8693290779311
778.5319894817577,790.4491928073935
822.7341028870973,771.9423095250834
884.6195775299566,723.1363444658538
785.5213464059595,761.9842908644631
840.1150654413301,728.5899893345861
795.3620600470053,724.8024797039545
817.4368612884824,679.6561065691965
811.3453684938719,758.5967859175573
744.3137804774758,785.6064078901019
791.4584824852097,813.7998483687898
805.8011499407231,778.6136473660061
822.1636514376914,756.4012468590146
800.8637427597763,778.6011565282025
812.4198389234456,809.1022059326667
816.7144838508162,753.4503700786447
771.3904045160406,809.1070658929833
856.4372885612905,748.5844159659204
849.8771293100156,768.6075132462017
791.4950820070909,745.22693679493
812.7485832404726,732.8986256058967
833.700834970025,771.796828819233
788.088148165376,788.303758589431
792.293394719021,807.7758790239342
763.2134764624075,840.5491266695528
819.3327790598164,771.8529448300338
797.2632415474237,731.344745151151
719.8142920617834,833.4672266380255
864.0217336261928,733.6532060861015
765.966303583768,762.7280356451099
819.3197821075482,836.8382214750543
872.4500797180286,847.9200314462519
799.44211932806,887.0471730559777
852.1483979029435,859.4809289352802
868.2258100002432,859.8003667174564
947.1454155819093,862.0691260980627
910.0504016290564,903.9015159437145
809.3758469493648,848.01429604574
934.9448111369337,889.1983170050999
872.8487312709053,888.9435447685094
894.7840349363555,831.5752230720464
918.6337357299425,926.2873354979346
951.0271555896455,870.2482008537042
884.0683846321567,821.8597563901553
893.0734769192932,902.2154178524936
909.4394991715919,838.9282408120959
948.8548110673371,876.1084626632033
970.6937329131395,880.1322531698438
924.1986567098924,917.6959013064275
887.2611420537555,858.3393468624863
917.0648245571552,865.9873233210874
919.9364719470547,939.5152402840462
936.5699219081429,893.8294910279693
919.1750984009747,879.4337528832266
895.7021144665221,918.6313230576908
854.8644044138309,846.4607638646081
951.9292747605621,890.7065847692777
839.4882950510852,884.3270333395071
894.5137023866548,785.4093395838042
912.6194028794312,849.990615557949
905.6981677060767,837.5909168184937
901.6443667566443,806.0597604207276
905.2894903174517,868.950159704931
917.7536768921501,854.0241019800382
830.4759764283828,865.0279281763188
876.5629582360459,845.9275917689123
1000,906.4055621399903
881.3770237301242,979.4855245435855
844.9640565739293,881.9920792622119
835.5473382120499,874.57100170575
835.7048139155808,795.2708780225685
852.0820984667179,880.6540345941105
836.9724679982186,870.2706698717872
881.6186899640763,881.1472828246149
935.2111669811303,848.2059018333078
900.2059121021905,902.2274786725919
948.2151626465853,842.2620118744549
845.1170803462574,921.084277776592
896.6152086796441,848.6519516224971
968.391061132269,869.5506526542014
929.9086609930885,883.4600495062207
892.930959561236,873.3563174761889
864.4751514499832,853.0598810392809
793.0190802293519,884.0926307801602
